OBJECTID,PLAN_ID,ES_HOME,MS_HOME,HS_HOME,PHASEOUT,STUDNT_POP,GR0_POP,GR1_POP,GR2_POP,GR3_POP,GR4_POP,GR5_POP,GR6_POP,GR7_POP,GR8_POP,GR9_POP,GR10_POP,GR11_POP,GR12_POP,ESPROJ0,MSPROJ0,HSPROJ0,ESPROJ1,MSPROJ1,HSPROJ1,ESPROJ2,MSPROJ2,HSPROJ2,ESPROJ3,MSPROJ3,HSPROJ3,ESPROJ4,MSPROJ4,HSPROJ4,ESPROJ5,MSPROJ5,HSPROJ5,ESPROJ6,MSPROJ6,HSPROJ6,ESPROJ7,MSPROJ7,HSPROJ7,ESPROJ8,MSPROJ8,HSPROJ8,SFD1,SFD2,SFD3,SFD4,SFD5,SFD6,SFD7,SFD8,SFA1,SFA2,SFA3,SFA4,SFA5,SFA6,SFA7,SFA8,APT1,APT2,APT3,APT4,APT5,APT6,APT7,APT8,KSPROJ0,KSPROJ1,KSPROJ2,KSPROJ3,KSPROJ4,KSPROJ5,KSPROJ6,KSPROJ7,KSPROJ8,SFD9,SFD10,SFD11,SFD12,SFD13,SFD14,SFD15,SFA9,SFA10,SFA11,SFA12,SFA13,SFA14,SFA15,APT9,APT10,APT11,APT12,APT13,APT14,APT15,KSPROJ9,ESPROJ9,MSPROJ9,HSPROJ9,KSPROJ10,ESPROJ10,MSPROJ10,HSPROJ10,KSPROJ11,ESPROJ11,MSPROJ11,HSPROJ11,KSPROJ12,ESPROJ12,MSPROJ12,HSPROJ12,KSPROJ13,ESPROJ13,MSPROJ13,HSPROJ13,KSPROJ14,ESPROJ14,MSPROJ14,HSPROJ14,DONE
,49,Guilford ES,Lake Elkhorn MS,Oakland Mills HS,,120,2,14,8,7,10,12,10,13,12,8,8,9,7,50,35,31,48,32,39,47,33,39,48,32,40,46,32,41,44,31,44,44,31,45,44,29,45,44,29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,28,44,2,44,28,43,2,43,28,42,2,43,28,42,2,44,28,41,2,44,29,41,
,50,Guilford ES,Lake Elkhorn MS,Hammond HS,,259,15,18,22,21,25,21,19,20,19,26,24,12,17,105,60,75,100,60,76,100,64,77,100,64,80,96,64,76,93,62,80,94,63,79,94,59,81,92,59,84,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,16,17,13,16,16,17,16,0,2,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,3,6,0,15,92,56,82,14,94,58,84,14,93,60,86,14,93,60,89,15,95,60,89,15,99,61,93,
,51,Talbott Springs ES,Lake Elkhorn MS,Oakland Mills HS,,24,4,2,0,3,3,1,0,1,2,3,3,1,1,9,3,8,9,5,6,9,5,6,9,5,6,9,5,7,9,5,7,9,6,7,9,5,7,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,7,4,9,5,7,4,9,5,7,4,9,5,7,4,9,5,7,4,10,6,7,
,52,Talbott Springs ES,Lake Elkhorn MS,Oakland Mills HS,,117,10,16,10,17,9,6,11,5,4,9,6,11,3,57,20,28,59,29,28,60,33,30,59,35,34,61,35,37,59,35,40,57,36,43,57,35,44,59,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,9,8,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58,33,44,8,59,35,44,9,59,35,44,9,60,36,44,9,61,36,44,9,63,36,45,
,53,Swansfield ES,Harpers Choice MS,Wilde Lake HS,,89,5,10,4,8,6,6,7,6,9,8,7,6,7,33,0,26,34,20,20,35,21,23,35,21,24,36,20,25,35,21,25,36,20,26,36,21,26,36,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,21,27,6,37,22,27,6,38,21,28,6,38,22,28,6,39,22,29,6,39,22,29,
,54,Cradlerock ES,Lake Elkhorn MS,Oakland Mills HS,,133,4,8,8,11,13,11,10,7,9,9,17,12,14,52,26,51,52,29,45,49,32,42,46,32,42,44,31,43,43,30,45,40,30,46,41,28,46,41,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,27,44,3,43,27,43,3,43,27,42,3,44,28,42,3,44,28,41,3,45,28,41,
,55,Cradlerock ES,Lake Elkhorn MS,Oakland Mills HS,,55,4,2,1,2,7,3,5,2,6,8,7,3,5,15,13,23,15,11,21,14,11,18,14,10,18,13,10,17,13,9,17,12,9,17,12,9,17,12,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,16,3,13,8,15,3,13,8,15,3,13,8,14,3,13,8,14,3,13,8,14,
,56,Atholton ES,Oakland Mills MS,Oakland Mills HS,,46,4,6,4,4,7,1,2,2,4,4,1,4,3,22,8,12,28,11,12,28,14,12,28,15,14,28,15,15,29,15,17,27,15,18,27,16,18,27,16,19,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,16,19,3,29,16,19,3,28,16,19,3,29,16,19,3,29,16,19,3,29,16,20,
,57,Atholton ES,Hammond MS,Hammond HS,,22,3,0,1,3,1,4,0,2,3,1,2,1,1,9,5,5,10,5,6,10,5,6,10,5,6,10,6,6,10,6,6,9,6,7,9,7,7,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,7,2,15,7,8,2,15,7,8,2,15,7,9,2,15,8,9,2,15,8,9,
,58,Cradlerock ES,Lake Elkhorn MS,Oakland Mills HS,,199,21,18,16,23,13,16,14,10,11,18,14,15,10,88,35,56,89,46,53,82,52,54,78,52,58,74,52,61,72,50,65,67,50,68,71,47,69,71,46,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,13,17,15,15,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70,43,68,18,71,45,66,18,73,46,65,18,73,46,65,18,75,46,64,17,76,47,64,
,59,Talbott Springs ES,Oakland Mills MS,Oakland Mills HS,,94,12,8,5,2,11,6,5,9,7,7,12,6,4,31,21,28,33,19,29,33,20,27,33,20,27,33,20,27,33,19,29,32,19,29,32,20,29,32,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,9,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,19,29,10,32,19,28,10,33,19,28,10,33,19,28,10,34,19,27,11,35,19,27,
,60,Jeffers Hill ES,Lake Elkhorn MS,Oakland Mills HS,,99,7,7,11,8,8,8,10,8,5,9,4,8,6,42,23,26,42,24,29,41,26,29,41,26,30,41,26,32,41,26,34,40,26,35,40,25,36,40,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,24,35,7,42,25,35,7,42,25,34,7,43,25,34,7,43,26,34,7,44,26,34,
,61,Clemens Crossing ES,Wilde Lake MS,Atholton HS,,34,3,3,1,2,2,1,2,1,3,4,5,6,1,9,6,18,9,6,15,9,5,14,10,6,12,11,6,12,11,6,12,12,6,11,12,6,12,12,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,3,3,3,3,4,3,7,10,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,7,12,11,13,8,12,11,14,8,12,11,14,8,12,10,14,8,13,11,14,8,13,
,62,Stevens Forest ES,Oakland Mills MS,Oakland Mills HS,,29,4,3,3,2,2,3,3,1,0,3,0,2,3,13,4,8,13,6,7,12,7,7,13,7,8,13,7,8,13,7,9,13,7,9,13,8,9,13,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,7,9,5,13,7,9,5,13,7,9,5,14,7,9,5,14,7,9,5,14,8,9,
,63,Talbott Springs ES,Oakland Mills MS,Oakland Mills HS,,54,3,7,8,5,6,6,4,3,2,4,2,2,2,31,9,10,33,14,11,33,17,13,33,18,15,33,18,17,33,18,19,32,18,21,32,19,21,32,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,19,22,3,32,18,22,3,33,18,22,3,33,18,23,3,34,19,22,3,35,19,23,
,64,Pointers Run ES,Clarksville MS,Atholton HS,,133,9,6,10,19,5,13,4,6,14,12,11,14,10,55,24,52,51,32,47,51,33,50,63,37,53,77,40,57,92,42,60,99,43,62,102,45,65,103,47,66,0,0,30,30,30,13,0,0,0,0,25,25,25,6,0,0,0,0,0,0,0,0,0,0,11,9,9,13,17,23,25,25,25,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,106,52,68,22,107,53,70,22,104,55,72,22,99,54,75,22,96,56,77,22,93,56,79,
,65,Thunder Hill ES,Ellicott Mills MS,Howard HS,,36,3,2,3,5,2,2,4,1,2,4,4,0,4,14,7,12,14,9,12,14,9,12,13,10,12,13,10,13,13,10,13,13,9,13,12,9,13,12,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,13,3,13,9,13,3,13,9,13,3,13,9,13,3,13,9,13,3,13,9,13,
,66,Clemens Crossing ES,Harpers Choice MS,Wilde Lake HS,,50,6,2,2,6,3,4,5,3,2,4,5,2,6,17,0,16,17,10,12,18,10,13,19,10,13,20,10,13,21,11,13,22,11,13,23,11,14,23,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,12,14,7,23,12,14,7,23,12,15,7,24,13,15,7,24,13,16,7,24,13,16,
,67,Thunder Hill ES,Ellicott Mills MS,Howard HS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,68,Phelps Luck ES,Bonnie Branch MS,Howard HS,,99,6,7,7,3,6,8,12,8,15,5,10,6,6,31,36,28,31,26,38,31,25,37,32,24,38,34,22,37,35,21,37,35,22,36,36,22,36,36,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,22,35,7,37,23,35,7,38,23,35,7,38,24,34,7,39,24,34,7,39,25,35,
,69,Phelps Luck ES,Bonnie Branch MS,Long Reach HS,,70,6,4,3,4,7,5,3,5,6,7,7,6,7,23,14,25,23,15,22,23,15,22,24,15,22,25,15,21,26,15,21,26,15,22,27,16,22,27,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,16,22,7,28,16,22,7,28,16,23,7,28,17,24,7,29,17,25,7,29,18,25,
,70,Phelps Luck ES,Bonnie Branch MS,Long Reach HS,,114,6,12,10,6,12,9,8,7,8,11,15,4,6,49,23,34,50,28,32,47,31,34,51,31,36,54,31,37,54,30,38,56,31,39,57,33,40,57,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,6,6,6,6,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,33,42,7,59,34,43,7,60,35,44,7,61,36,46,7,60,37,49,7,61,38,50,
,71,Jeffers Hill ES,Mayfield Woods MS,Long Reach HS,,146,17,6,11,9,11,10,14,9,9,12,10,11,17,47,32,47,47,28,45,46,28,43,46,30,42,45,30,42,46,30,42,45,29,42,45,29,43,45,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,16,14,14,15,15,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,30,43,16,47,32,43,16,47,32,45,16,48,33,46,17,49,32,49,17,49,32,49,
,72,St Johns Lane ES,Patapsco MS,Mt Hebron HS,,171,9,13,12,11,14,16,11,11,13,12,19,16,14,65,35,62,65,40,55,65,39,54,68,38,54,67,39,54,67,41,54,69,43,55,71,43,56,69,44,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,9,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70,43,59,10,69,45,59,10,69,45,59,10,70,45,59,11,71,44,60,10,71,44,60,
,73,Waterloo ES,Mayfield Woods MS,Long Reach HS,,32,3,4,2,3,4,1,2,1,5,2,2,2,1,14,8,7,13,8,8,13,8,9,13,8,9,13,8,10,13,9,10,13,8,10,13,8,11,13,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,9,11,4,13,9,11,4,13,9,12,4,13,9,12,4,14,9,13,4,14,9,13,
,74,Waterloo ES,Ellicott Mills MS,Howard HS,,38,3,4,1,1,3,2,3,4,4,5,1,5,2,11,11,13,10,9,15,11,9,14,10,9,14,10,8,14,10,8,13,10,8,13,11,8,13,11,7,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,13,4,12,7,13,4,12,8,12,4,14,8,12,4,14,8,12,4,14,8,12,
,75,Waterloo ES,Mayfield Woods MS,Long Reach HS,,172,16,15,8,18,13,13,13,14,17,11,17,10,7,68,43,42,64,40,48,64,40,50,61,42,51,62,42,52,61,42,53,63,40,55,63,40,56,62,41,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,20,18,18,18,18,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,63,41,56,20,63,44,57,19,64,44,59,20,64,45,61,20,64,44,65,20,65,44,66,
,76,Waterloo ES,Mayfield Woods MS,Long Reach HS,,168,10,17,7,17,17,14,13,19,15,14,9,8,8,72,46,36,69,42,46,69,42,50,66,44,51,68,45,53,67,45,54,68,43,56,69,43,58,66,44,58,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,11,11,11,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,68,45,59,12,68,47,60,12,70,48,62,13,71,49,64,13,70,47,68,13,72,48,69,
,77,Bellows Spring ES,Mayfield Woods MS,Long Reach HS,,58,2,8,5,5,1,6,4,7,2,6,4,4,4,25,13,17,29,14,17,30,15,18,31,17,18,32,18,19,34,19,20,36,18,21,37,19,22,38,20,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,21,23,2,37,22,24,2,37,23,25,2,36,24,27,2,35,23,29,2,34,23,29,
,78,Deep Run ES,Mayfield Woods MS,Long Reach HS,,43,3,2,2,4,0,4,5,1,2,5,3,8,4,12,8,19,13,7,15,13,7,14,14,8,13,14,8,12,16,9,12,17,9,13,17,9,13,18,9,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,4,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,10,13,4,19,10,13,4,19,11,13,4,19,11,14,4,20,11,15,4,20,11,15,
,79,Deep Run ES,Mayfield Woods MS,Long Reach HS,,33,2,1,5,2,1,0,4,4,1,6,2,2,3,9,9,12,10,6,12,10,6,11,10,7,10,10,7,10,11,7,10,11,6,10,12,7,10,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,7,10,2,12,8,10,2,12,8,11,2,12,8,11,3,12,8,12,3,12,8,12,
,80,Deep Run ES,Mayfield Woods MS,Long Reach HS,,183,15,15,10,21,20,12,8,11,15,14,10,18,14,77,34,52,82,40,49,83,43,51,86,48,53,86,50,55,94,52,57,96,51,60,101,52,63,102,55,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,16,16,19,17,18,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,105,57,65,18,104,61,67,19,106,63,71,19,106,65,74,19,108,64,80,19,109,65,82,
,81,Deep Run ES,Mayfield Woods MS,Long Reach HS,,289,37,28,34,20,26,25,21,18,17,20,18,14,11,131,54,58,140,66,64,142,74,72,147,81,78,147,87,83,160,88,91,165,87,96,173,88,100,175,94,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,39,38,48,42,44,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,180,97,106,46,176,105,110,46,179,107,116,47,181,111,122,47,183,108,132,47,185,110,136,
,82,Bellows Spring ES,Thomas Viaduct MS,Long Reach HS,,88,7,11,5,11,7,8,3,12,7,5,2,7,3,42,22,16,42,22,21,43,23,24,45,24,26,46,26,27,50,26,28,53,27,30,54,29,31,55,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,9,8,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,56,36,34,7,55,37,36,7,54,38,38,7,53,39,40,7,52,38,44,7,51,38,45,
,83,Bellows Spring ES,Mayfield Woods MS,Long Reach HS,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,5,1,2,10,2,2,13,3,2,14,4,3,14,4,3,28,5,3,2,0,0,0,0,0,0,21,0,0,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,7,4,3,28,8,4,3,27,9,5,3,27,10,6,3,26,11,7,3,26,11,8,
,84,Ilchester ES,Bonnie Branch MS,Howard HS,,82,3,5,5,10,0,13,6,6,7,7,4,8,8,34,19,28,31,21,28,29,22,28,27,21,30,26,20,30,25,18,30,24,18,30,29,19,30,29,19,29,0,0,0,0,0,0,12,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,13,0,3,3,3,3,3,3,3,7,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,18,29,8,32,19,29,8,33,19,29,7,33,20,29,7,33,20,29,6,32,21,29,
,85,Ilchester ES,Bonnie Branch MS,Howard HS,,149,14,14,11,18,12,14,11,4,12,9,13,10,7,70,27,40,64,38,40,60,41,44,57,41,48,54,39,51,52,37,51,51,38,52,56,37,53,57,37,53,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,13,11,13,13,13,14,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,37,53,15,63,37,54,15,65,38,54,13,66,39,53,12,65,40,53,12,64,41,54,
,86,Rockburn ES,Elkridge Landing MS,Howard HS,,45,3,0,2,2,2,3,3,4,1,4,8,7,6,9,8,26,9,7,20,10,7,17,10,7,16,10,6,15,10,7,14,10,7,13,10,7,13,11,7,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,12,3,11,7,12,4,11,7,12,4,11,8,12,4,11,7,12,4,11,8,12,
,87,Rockburn ES,Elkridge Landing MS,Howard HS,,82,4,6,6,7,9,3,3,8,9,9,6,5,7,31,20,28,31,21,28,33,21,29,34,21,30,34,21,30,36,22,30,36,23,31,35,24,31,35,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,23,32,4,34,24,32,5,35,24,32,5,35,25,32,5,36,24,32,5,37,25,33,
,88,Ilchester ES,Bonnie Branch MS,Howard HS,,193,13,16,14,16,27,12,19,18,17,8,9,10,14,87,56,42,79,56,59,73,58,64,72,55,69,67,50,72,64,49,72,63,48,73,64,47,74,64,47,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,13,11,12,12,12,12,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67,47,72,13,69,46,72,12,71,46,71,11,72,47,70,11,71,48,70,10,70,49,70,
,89,Ilchester ES,Bonnie Branch MS,Howard HS,,104,2,2,10,8,10,11,12,10,6,10,9,7,7,42,28,34,38,28,37,35,28,37,34,27,39,32,25,39,31,23,39,30,23,38,31,23,38,36,23,37,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,22,37,3,39,23,37,3,40,23,37,3,41,24,36,3,40,25,36,3,40,25,36,
,90,Ilchester ES,Bonnie Branch MS,Howard HS,,28,0,4,1,4,2,2,1,8,3,2,0,1,0,13,12,3,12,10,9,11,10,10,11,9,12,11,8,12,15,8,12,15,8,12,15,9,12,16,9,12,0,0,1,0,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,9,12,2,17,9,13,2,17,9,13,3,24,10,13,3,24,10,13,3,23,11,13,
,91,Rockburn ES,Bonnie Branch MS,Howard HS,,118,9,9,9,12,7,10,14,12,10,6,6,6,8,46,37,27,48,32,38,50,33,40,51,33,43,52,32,44,54,31,44,54,33,45,53,33,45,53,33,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9,11,9,9,9,10,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58,33,46,11,57,34,46,11,58,34,47,11,59,36,46,11,60,36,47,11,61,37,47,
,92,Rockburn ES,Elkridge Landing MS,Howard HS,,7,1,0,1,1,0,0,1,0,1,1,0,1,0,2,2,2,2,2,2,2,2,3,2,1,3,2,1,2,2,1,2,2,1,2,2,1,2,19,2,3,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,3,4,19,4,3,4,19,5,3,4,20,6,3,4,20,6,4,4,20,7,4,
,93,Worthington ES,Ellicott Mills MS,Mt Hebron HS,,146,3,7,8,10,12,10,8,8,11,9,20,21,19,47,27,70,44,31,55,40,31,51,38,32,49,35,31,48,34,30,48,35,28,47,35,28,46,36,27,46,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,26,46,4,40,26,45,4,42,26,45,3,42,27,44,3,42,27,44,3,42,28,43,
,94,Worthington ES,Ellicott Mills MS,Mt Hebron HS,,16,1,2,1,1,0,2,1,2,1,1,3,0,1,6,4,5,6,4,5,5,4,5,5,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,6,1,5,3,5,1,5,3,5,1,5,3,5,1,5,3,5,1,5,3,5,
,95,Ilchester ES,Bonnie Branch MS,Howard HS,,134,9,9,7,11,6,10,12,14,7,13,8,18,10,44,34,50,40,30,50,37,30,47,36,29,48,34,26,47,32,25,45,32,24,44,32,24,43,32,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,8,8,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,23,42,9,35,24,41,8,36,24,41,8,36,24,40,7,36,25,40,7,35,25,39,
,96,Stevens Forest ES,Oakland Mills MS,Oakland Mills HS,,220,13,22,16,21,18,20,18,12,14,21,19,12,14,95,42,64,94,50,63,93,54,61,93,55,63,96,55,66,95,54,72,101,54,76,100,58,75,99,56,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,17,15,15,15,15,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,56,76,17,101,56,74,17,102,57,74,17,101,57,75,17,102,57,74,17,102,57,76,
